1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92
1031秒,1,REh5xrtCj5,4,2,2,4,1,4,1,1,4,2,3,3,5,1,5,4,2,2,4,3,4,3,2,1,3,5,3,1,5,1,2,2,5,1,1,4,3,2,5,5,2,1,1,5,3,2,5,4,4,4,4,1,5,3,3,3,2,5,4,1,2,4,2,3,2,5,5,4,3,5,2,2,5,1,3,3,3,4,3,4,4,4,4,5,1,3,3,5,3
920秒,1,r2hMCMwfab,1,1,2,4,3,2,3,4,3,1,4,4,4,5,5,4,5,5,4,5,2,1,4,4,5,3,2,4,3,4,5,3,2,5,2,2,5,2,4,3,1,5,1,5,2,3,1,1,2,5,2,1,4,1,2,2,2,5,4,2,3,3,5,4,2,3,1,4,3,5,5,4,3,1,1,3,5,1,5,3,1,2,3,3,1,3,5,4,1
414秒,1,其他科室‐其他,2,2,2,4,3,2,2,4,4,1,4,5,5,5,2,4,1,4,2,4,4,2,4,5,1,1,5,4,1,4,4,1,4,2,2,2,2,4,4,2,3,2,2,5,2,3,2,2,2,4,2,4,5,3,3,1,2,2,4,3,3,4,4,4,2,3,2,2,4,4,1,3,3,2,3,3,2,2,4,3,1,1,2,2,1,1,1,1,1
372秒,1,外科‐神经外科,3,2,2,4,3,3,5,4,5,1,5,5,5,5,1,5,1,5,1,5,5,1,5,5,2,1,5,3,1,5,4,1,5,1,1,1,1,5,5,1,1,1,1,3,1,1,1,3,1,3,1,5,5,1,5,4,4,5,5,5,3,1,1,1,5,5,3,1,1,3,3,1,3,3,2,2,2,2,3,3,5,5,5,5,5,5,5,5,5
367秒,1,外科‐神经外科,4,2,2,4,3,5,1,5,4,1,5,5,5,5,1,5,1,5,4,5,5,1,5,5,1,1,5,5,1,5,5,1,5,1,1,1,1,5,5,1,1,1,1,5,1,5,1,1,1,5,1,5,5,1,5,5,5,5,5,5,5,5,5,3,5,5,3,3,3,5,5,5,5,5,5,5,1,1,3,3,5,5,5,5,3,1,1,1,1
411秒,1,内科‐神经内科,3,2,2,4,3,3,4,4,3,1,4,4,4,4,3,3,1,5,3,4,4,3,3,4,1,1,5,3,2,5,4,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3,3,4,2,4,5,3,5,3,3,3,4,4,2,2,2,2,3,4,4,3,4,4,4,4,3,4,3,3,4,4,5,4,3,4,4
501秒,1,外科‐骨科,3,2,1,4,3,2,4,4,4,4,4,4,4,4,4,3,2,4,4,4,3,3,4,4,2,4,4,3,2,4,4,2,3,3,3,3,3,3,4,2,2,2,3,3,3,3,4,2,3,4,4,4,4,4,3,3,3,2,4,2,2,4,2,3,5,5,2,1,2,3,3,2,3,2,2,3,4,2,2,1,2,3,2,2,2,3,2,1,2
641秒,2,其他科室‐其他,5,2,2,4,4,6,1,4,4,2,4,5,5,5,5,4,5,5,4,4,4,2,4,5,1,4,4,4,2,5,4,2,4,1,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,3,4,4,4,3,2,4,4,4,2,3,2,2,2,3,2,2,2,4,3,3,3,3,3,2,3,1,2,2,2,3,2,2,1
1153秒,1,其他科室‐其他,3,2,2,4,3,3,3,4,4,2,5,5,4,5,4,4,1,4,2,5,4,2,3,4,2,1,4,4,2,4,4,2,3,3,2,3,2,3,4,2,2,1,2,3,2,3,2,2,2,3,2,3,4,2,3,3,2,3,2,3,3,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2
475秒,1,其他科室‐其他,5,2,2,4,3,6,5,5,5,1,5,5,5,5,5,2,1,5,4,5,5,4,5,5,2,1,5,4,1,3,5,2,5,2,1,1,1,5,5,1,2,2,2,5,2,1,1,1,4,1,3,3,5,4,2,2,3,3,1,1,1,3,3,3,4,4,5,4,5,4,2,2,2,2,2,3,3,2,2,2,2,4,3,3,3,3,2,1,1
384秒,1,内科‐其他,5,2,2,4,4,6,2,4,4,2,4,4,4,4,4,4,2,4,2,4,4,2,4,4,2,2,4,4,2,4,4,2,4,2,2,2,2,4,4,2,2,2,2,4,2,2,2,2,2,4,2,4,4,2,3,3,3,3,4,3,3,3,2,2,3,3,2,2,4,3,2,2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
634秒,1,其他科室‐重症医学科,2,2,2,4,2,3,1,4,4,1,5,4,4,5,3,4,2,4,5,5,4,4,3,4,3,2,4,3,2,4,4,2,3,3,3,3,4,4,4,2,3,2,2,4,2,2,3,3,3,5,3,3,3,2,3,4,4,4,5,2,4,4,4,4,4,5,1,3,1,3,2,5,3,3,3,4,2,3,3,3,3,3,2,4,3,2,3,2,3
358秒,1,外科‐普外科,1,2,1,3,2,2,4,4,4,1,5,5,5,5,4,3,2,3,4,5,4,2,4,5,2,3,5,2,4,3,4,2,4,2,2,2,3,4,4,2,1,2,2,5,2,2,2,2,4,3,2,4,4,1,3,4,3,4,5,3,2,4,3,3,2,3,1,1,2,2,2,3,2,2,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1
552秒,1,内科‐内分泌科,5,2,2,4,4,6,2,4,4,1,4,4,4,4,2,3,1,5,3,2,5,2,4,4,1,1,4,4,1,4,4,1,4,1,2,2,4,3,3,2,2,2,2,4,3,2,2,2,3,3,2,3,4,2,1,1,2,4,5,3,5,4,3,3,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2
599秒,1,其他科室‐重症医学科,3,2,2,4,2,3,2,4,4,2,5,5,4,5,5,4,4,4,3,4,4,3,3,4,1,1,5,3,3,3,3,1,3,1,2,2,1,4,4,2,2,1,2,4,2,4,2,2,3,3,3,3,4,4,3,3,2,2,5,1,3,5,3,3,3,4,2,3,3,3,3,5,3,3,3,4,2,2,2,3,2,2,2,2,2,2,2,2,2
344秒,1,其他科室‐其他,2,2,1,3,2,3,2,4,4,2,4,4,4,4,4,4,2,3,3,4,4,3,4,4,2,1,5,3,2,3,4,2,4,2,2,2,2,3,4,3,3,3,3,4,4,3,3,3,3,3,2,3,3,3,4,2,3,5,5,3,4,4,3,3,5,5,4,3,2,3,4,3,3,4,3,3,3,3,3,2,3,3,4,3,3,3,3,2,3
344秒,1,外科‐肝胆外科,5,2,2,4,3,6,2,4,4,2,5,4,4,5,4,4,3,4,4,4,3,4,4,5,4,3,4,4,2,4,4,3,4,3,2,3,3,4,4,4,4,3,4,4,4,3,4,3,4,5,3,4,4,4,2,3,2,3,2,2,3,3,3,3,4,4,3,2,3,4,3,3,3,3,3,3,2,2,3,4,3,3,2,3,1,1,2,1,1
841秒,1,内科‐肾病内科,5,2,2,3,4,6,1,4,3,2,4,4,4,5,2,3,2,4,2,5,4,3,3,4,2,2,4,3,2,3,4,1,4,2,2,2,3,4,3,2,3,3,2,4,2,2,2,2,2,4,3,3,3,3,3,3,3,3,1,3,3,4,3,3,2,2,3,3,4,3,2,3,2,3,2,2,2,2,3,2,3,3,2,2,2,1,2,2,2
800秒,1,其他科室‐急诊科,4,1,2,4,3,4,2,4,4,2,4,5,5,5,4,5,1,4,4,4,4,2,4,5,1,1,5,4,2,4,3,2,4,2,3,2,3,4,4,3,2,1,2,4,3,3,2,2,2,4,1,5,5,3,4,3,3,4,4,3,2,4,4,4,5,5,3,3,4,4,3,3,3,3,3,2,3,3,2,4,3,3,3,3,2,2,3,2,2
1617秒,1,外科‐其他,6,2,2,3,4,6,1,5,4,2,5,5,5,5,4,3,2,5,4,5,4,4,3,5,2,2,5,4,2,5,5,1,5,2,2,3,4,4,5,2,3,2,3,4,2,3,2,2,2,3,2,5,5,2,1,1,1,3,2,2,2,2,2,2,2,1,1,2,1,2,1,2,2,2,1,3,2,2,2,3,2,2,3,3,2,3,1,3,2
479秒,1,其他科室‐其他,3,2,2,4,3,4,2,5,5,2,5,5,5,5,5,5,5,5,2,5,2,1,2,1,2,1,5,5,5,5,5,2,5,2,4,4,4,4,5,2,3,3,5,5,5,1,1,1,1,5,1,1,5,2,4,4,3,5,3,2,2,4,3,4,4,4,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,1,2,1,1,1,1,1
851秒,1,妇产科‐妇产科,5,2,2,2,3,6,3,4,4,2,4,5,4,4,4,3,3,5,4,4,4,4,3,4,3,2,4,4,2,5,4,2,4,2,2,2,3,4,3,2,2,2,2,2,2,3,2,2,3,2,3,3,3,3,3,3,2,3,4,3,3,3,3,3,4,4,1,2,2,3,3,2,2,3,2,2,3,3,3,1,2,2,2,3,2,1,2,3,2
433秒,1,外科‐器官移植中心,3,2,2,3,3,4,4,3,4,4,3,4,4,4,4,4,2,4,4,4,2,2,5,5,1,2,5,4,2,4,3,1,4,3,2,2,2,5,4,2,4,2,4,5,3,2,2,3,2,3,4,4,4,4,3,2,2,2,5,2,2,3,4,4,4,4,2,2,2,2,4,2,2,2,2,2,4,3,4,4,2,4,3,2,4,4,4,2,4
662秒,1,内科‐其他,2,2,1,2,2,3,1,3,5,2,5,5,5,5,4,3,5,5,4,3,4,1,3,5,2,1,5,5,4,2,3,1,5,1,2,4,4,3,4,2,2,1,3,4,3,1,1,3,1,1,1,1,4,4,5,3,5,5,5,5,1,1,4,1,1,4,1,1,1,5,5,1,3,3,3,3,1,1,3,1,1,1,5,1,3,1,1,1,1
329秒,1,其他科室‐其他,4,2,2,4,3,4,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,4,5,1,5,1,1,2,2,4,3,2,2,2,2,4,2,3,2,2,2,4,1,3,4,3,3,2,2,3,3,2,2,3,3,3,3,2,2,2,2,2,3,3,3,3,2,2,3,2,3,1,2,1,1,2,2,1,2,1,1
1281秒,1,其他科室‐其他,6,2,2,4,4,6,1,5,4,4,5,5,5,5,1,4,1,5,2,5,2,4,5,5,1,1,5,4,2,5,4,1,4,2,2,2,2,5,5,1,1,1,1,2,1,1,1,1,4,5,2,4,4,2,3,4,2,5,5,2,2,3,2,4,4,3,3,2,2,5,4,4,2,4,2,2,4,3,4,4,3,3,2,2,2,2,2,2,2
468秒,1,其他科室‐老年病科,1,2,1,3,1,2,2,4,4,1,5,5,5,5,1,4,1,5,2,5,4,1,4,4,1,1,5,3,2,5,4,1,4,2,1,1,1,4,4,2,1,2,1,5,1,1,1,1,1,2,1,4,4,2,3,3,2,3,4,1,2,3,3,2,3,3,2,2,2,2,2,2,3,3,2,2,2,2,2,3,1,1,1,1,1,1,1,1,1
323秒,1,其他科室‐老年病科,1,2,2,3,2,2,2,4,4,2,4,4,4,4,2,2,2,2,2,4,4,4,3,4,2,2,4,4,2,4,4,2,4,2,2,2,2,4,3,2,3,3,4,4,2,2,2,2,2,4,2,3,2,2,4,3,3,3,5,3,3,3,3,3,3,3,1,1,1,5,5,4,4,4,4,4,3,3,3,3,3,3,3,2,3,2,3,1,2
1455秒,1,内科‐其他,3,2,2,3,3,3,1,4,5,1,5,5,5,5,1,5,1,5,4,4,4,3,3,5,1,1,5,4,1,5,4,1,4,3,2,2,2,2,4,2,2,2,3,5,3,2,2,2,2,2,3,3,4,4,4,4,4,4,5,3,4,4,4,4,4,4,2,3,2,4,4,3,2,4,2,3,3,3,3,2,3,4,3,2,3,1,3,1,3
5088秒,1,内科‐其他,3,2,2,4,3,4,1,4,4,1,4,5,5,4,2,5,1,4,2,4,4,2,5,5,1,1,1,4,1,1,1,1,5,1,2,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,2,5,5,5,3,5,4,4,5,5,4,4,3,3,3,3,4,4,3,3,3,3,3,5,3,3,3,3,3,5,5,3,4,4,3,3,3,3,3
376秒,1,其他科室‐其他,4,2,2,4,3,4,2,4,4,2,4,4,4,4,2,4,4,4,2,4,4,2,4,4,1,2,5,5,1,5,5,1,4,2,2,2,2,4,4,2,2,2,2,4,4,4,2,2,2,3,2,4,2,3,5,4,4,4,5,3,2,5,5,5,5,5,3,3,3,3,4,4,5,5,3,3,3,4,3,2,5,5,4,3,2,2,3,2,2
559秒,1,其他科室‐老年病科,3,2,2,3,2,3,2,3,4,2,4,4,4,4,4,4,2,4,2,4,4,3,3,4,2,2,4,4,2,4,4,2,4,3,3,2,2,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,4,3,1,2,1,3,2,2,1,2,1,1,2,4,2,1,1,3,3,1,2,2,2,2,1
676秒,1,其他科室‐急诊科,5,2,2,3,3,6,2,3,4,1,5,5,5,5,4,4,5,4,3,4,4,2,4,5,2,3,5,4,1,4,4,2,4,4,2,3,3,3,4,3,2,2,2,3,3,3,3,3,3,4,3,3,3,2,3,3,3,4,3,3,4,3,3,4,4,4,4,3,4,4,3,4,4,4,4,4,3,2,2,5,4,4,4,4,3,3,3,2,2
403秒,1,外科‐骨科,2,2,1,3,2,3,2,4,5,1,5,5,5,5,4,5,2,5,2,4,4,1,4,4,1,1,4,4,1,4,4,1,4,2,2,2,3,4,4,2,2,2,2,4,2,3,2,2,2,3,2,3,3,3,3,3,4,3,5,2,1,3,2,1,3,5,2,1,1,4,3,2,2,3,3,2,1,1,2,1,2,1,1,1,1,1,1,1,1
346秒,1,外科‐骨科,2,2,1,4,3,3,2,4,4,2,4,4,4,4,4,4,2,4,3,4,4,2,4,4,1,1,4,3,2,4,4,1,5,2,1,2,1,4,4,3,2,1,2,4,2,3,2,2,3,4,3,4,4,3,3,1,2,2,2,2,1,3,3,3,3,3,2,2,2,4,2,4,3,3,2,3,3,3,3,4,3,3,3,2,1,1,2,1,1
899秒,1,其他科室‐其他,2,2,2,3,2,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,2,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,3,4,3,4,3,1,3,2,4,3,3,3,3,3,3,3,3,3,1,3,3,3,3,4,2,4,1,3
604秒,1,内科‐其他,2,2,2,3,2,2,1,4,5,2,5,5,5,5,1,4,1,5,1,5,5,1,5,5,1,2,5,5,1,5,5,1,5,2,2,2,1,5,4,2,2,2,2,4,4,4,2,1,2,4,2,5,5,1,4,2,3,2,5,2,1,2,3,1,1,3,1,2,1,2,2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1
403秒,1,内科‐其他,3,2,1,2,3,4,1,3,5,1,5,5,5,5,2,5,1,5,1,5,5,1,5,5,1,1,5,5,1,5,5,1,5,1,4,4,5,5,4,4,5,5,4,4,4,4,4,4,1,5,2,5,5,5,5,3,4,3,5,3,3,5,5,3,5,5,1,3,1,5,5,5,3,5,3,3,4,3,3,3,4,4,5,5,4,4,5,1,1
466秒,1,其他科室‐其他,2,1,1,4,2,2,4,4,5,4,4,5,5,5,1,5,1,5,2,5,4,2,4,5,2,2,5,4,2,3,5,1,5,1,2,2,3,4,4,3,4,1,3,5,2,2,3,2,3,2,3,4,5,4,3,3,3,3,4,3,3,4,4,4,4,4,2,2,3,3,2,2,2,3,2,3,4,3,2,2,2,2,2,2,2,2,2,2,4
607秒,1,其他科室‐其他,6,2,2,4,5,6,3,4,4,1,5,5,5,5,4,5,1,5,4,5,5,4,4,5,1,2,5,3,2,2,4,1,4,2,2,2,3,4,5,1,3,1,2,4,2,3,2,2,1,4,2,4,4,2,3,2,3,3,1,2,3,4,3,3,4,4,1,2,2,2,3,2,2,2,2,2,2,1,2,1,1,1,1,2,1,2,1,1,1
476秒,1,内科‐其他,2,2,2,3,2,3,4,3,4,2,5,5,4,4,4,3,3,4,5,4,3,5,5,4,2,1,5,3,2,4,3,2,4,2,3,3,3,2,3,2,2,2,2,2,3,2,2,2,3,5,4,4,4,4,3,3,3,3,3,4,3,4,4,4,5,5,3,3,3,3,4,2,4,3,3,3,3,3,3,2,3,3,3,4,4,3,5,3,4
603秒,1,内科‐其他,3,2,2,3,2,3,2,3,4,2,3,4,4,3,4,4,4,4,5,4,4,2,4,4,2,1,5,4,3,4,3,1,3,2,2,3,2,4,3,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,4,3,3,4,2,2,2,2,3,5,5,2,2,2,3,1,2,2,2,2,2,2,3,3,4,4,2,2,3,3,2,2,2,4
497秒,1,内科‐其他,3,2,2,4,3,4,2,4,4,1,5,5,5,5,4,4,4,4,4,4,4,4,3,4,1,1,5,4,1,5,5,1,5,3,3,3,3,3,4,4,3,3,3,4,2,3,3,3,3,3,3,3,3,3,4,3,3,4,4,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
880秒,1,内科‐其他,1,2,1,3,1,2,4,5,5,1,4,5,5,5,5,5,4,5,3,5,5,2,5,5,5,1,5,4,1,4,5,1,5,1,1,1,1,5,5,2,2,2,3,5,1,1,2,1,1,5,1,5,5,2,1,1,2,1,1,1,1,1,1,2,2,3,1,1,1,2,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1
428秒,1,内科‐其他,2,2,1,3,2,2,3,5,4,1,5,5,5,5,2,5,1,4,3,4,3,4,4,4,2,2,4,2,3,4,3,2,3,2,3,2,2,4,3,3,2,2,2,4,2,3,3,2,2,4,2,4,4,3,5,4,3,4,5,3,3,4,4,2,4,4,2,4,3,5,3,4,3,4,3,4,4,3,3,4,4,5,5,5,5,5,4,4,5
460秒,1,内科‐其他,3,2,2,3,2,4,1,4,4,1,5,5,5,5,2,4,1,4,2,4,3,1,5,5,1,1,5,3,1,4,4,1,4,1,1,1,1,4,4,1,1,1,1,4,1,1,1,1,1,5,1,5,4,3,4,3,3,4,5,2,1,4,3,3,5,5,1,1,1,3,4,3,3,3,2,2,3,3,2,1,1,1,1,2,1,1,1,1,1
558秒,1,妇产科‐妇产科,5,2,2,2,3,6,2,4,4,3,4,4,4,4,4,3,2,4,4,4,4,3,4,4,3,2,4,4,2,4,4,2,4,2,2,3,3,3,4,3,3,2,3,3,2,2,2,2,3,2,2,4,4,2,4,2,2,4,4,3,2,3,3,4,4,4,2,2,2,3,4,2,2,2,2,2,3,3,2,2,3,2,2,4,2,1,1,3,2
397秒,1,内科‐其他,2,2,1,3,2,2,2,3,2,3,4,4,4,4,2,4,2,4,3,4,4,2,4,4,2,2,4,4,2,3,4,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,2,2,2,5,4,4,4,5,3,4,5,5,5,5,5,3,5,5,4,3,3,3,5,3,3,3,3,3,3,5,5,3,5,4,4,4,4,3
449秒,1,内科‐其他,4,2,2,3,3,4,2,3,4,1,5,5,5,5,4,5,1,5,4,4,4,2,5,4,2,1,5,4,1,4,5,1,5,1,1,4,5,3,5,5,2,2,4,5,1,3,1,1,1,5,5,4,4,2,5,4,3,2,5,1,2,3,4,3,4,5,4,4,3,5,2,4,5,5,4,4,5,4,4,5,2,2,2,3,3,2,2,3,2
649秒,1,内科‐其他,2,2,2,2,2,3,2,2,4,2,4,4,5,4,4,3,4,4,4,4,2,5,2,2,2,2,4,4,2,4,3,3,2,3,3,3,3,3,2,3,3,2,3,4,3,2,3,3,2,2,3,3,3,4,3,4,4,4,5,3,2,5,5,5,5,5,1,3,1,5,3,3,2,2,2,3,5,2,2,2,3,3,2,3,3,2,5,2,2
423秒,1,内科‐其他,3,2,2,2,2,3,2,3,4,3,4,4,4,4,3,3,2,4,3,4,4,3,3,4,2,2,4,4,2,4,4,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,4,4,4,4,3,2,3,3,3,5,3,3,4,4,4,4,4,2,2,2,3,3,2,2,2,2,2,3,3,3,2,3,2,2,3,2,2,2,2,2
457秒,1,内科‐其他,4,2,2,2,3,5,2,4,3,2,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,3,2,4,4,2,4,4,4,4,4,4,4,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,3,5,4,4,3,3,3,3,4,4,3,4,3,4,4,4,4,3,4,3,3
441秒,1,妇产科‐妇产科,3,2,2,3,3,3,1,2,4,1,4,4,4,4,2,4,1,4,2,4,4,3,4,4,1,1,4,2,1,5,4,1,4,2,1,1,3,4,3,2,1,1,2,4,1,4,1,1,1,4,1,4,4,4,1,1,1,1,3,1,1,1,1,1,1,3,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1
453秒,1,内科‐其他,2,2,2,3,2,3,1,4,4,1,5,5,5,5,1,1,1,1,1,5,5,5,5,5,1,1,5,5,1,5,5,1,5,1,1,1,1,1,5,3,3,4,1,4,1,4,1,1,2,3,4,5,5,2,1,1,1,1,3,1,1,3,2,1,2,3,1,1,1,5,1,2,3,3,2,1,3,2,3,3,1,1,1,2,1,1,1,1,1
786秒,1,内科‐其他,4,2,1,3,3,4,2,4,4,2,4,4,4,4,2,4,2,4,4,4,4,3,4,4,2,2,4,4,2,4,4,2,4,2,4,4,4,3,3,3,4,3,4,4,3,3,4,4,3,3,4,4,4,3,3,3,3,3,5,3,3,5,5,5,5,5,1,3,3,5,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2
504秒,1,内科‐其他,2,2,2,2,2,3,2,3,4,2,4,4,4,4,3,2,2,4,2,4,4,4,3,4,2,2,4,4,2,4,3,2,2,3,3,3,2,3,3,2,3,2,3,4,3,3,3,3,2,5,3,3,4,3,4,4,3,2,5,2,3,4,4,4,4,4,2,2,1,4,3,4,3,3,2,2,3,3,3,3,2,3,2,3,2,2,3,2,2
355秒,1,内科‐其他,2,2,2,3,2,3,1,4,4,4,4,5,5,4,5,5,4,5,4,4,4,4,5,5,1,2,4,4,2,4,4,1,5,2,2,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,4,4,2,3,3,1,2,5,4,3,4,5,3,3,5,1,1,1,1,1,1,1,1,3,2,2,3,2,1,2,3,2,4,3,3,4,4,1
376秒,1,妇产科‐妇产科,3,2,2,3,3,4,2,4,3,2,4,4,4,4,4,3,3,4,4,4,4,2,4,4,1,1,5,4,1,5,4,1,4,2,2,3,3,2,3,3,3,3,3,4,3,2,3,3,3,3,3,3,3,3,3,2,3,2,4,2,2,3,2,2,3,3,2,2,2,3,3,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2
1895秒,1,其他科室‐血液科,1,2,1,3,1,1,1,4,4,1,4,4,4,4,2,4,1,4,2,4,3,3,3,4,1,1,5,4,1,5,4,2,4,2,3,3,3,3,4,3,3,2,3,4,3,2,3,2,2,3,2,4,4,2,3,3,2,3,4,2,2,3,3,3,2,3,1,1,1,3,2,4,3,2,3,3,2,2,3,5,1,1,1,2,1,1,2,1,1
381秒,1,其他科室‐重症医学科,2,1,1,4,2,2,2,4,4,4,4,4,4,4,2,3,2,4,3,4,4,2,4,4,4,2,4,4,2,4,4,2,4,3,2,2,2,4,4,2,2,2,2,2,2,2,2,2,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
410秒,1,其他科室‐重症医学科,2,1,2,3,2,3,4,4,5,4,4,5,4,5,3,2,4,4,3,4,4,5,3,4,1,2,5,3,2,3,5,2,4,3,3,2,4,3,5,2,3,1,3,3,3,3,2,4,3,4,3,3,3,3,2,3,3,1,4,4,3,4,4,3,5,5,2,2,2,3,3,3,3,3,3,3,2,3,3,2,2,2,2,3,3,3,3,2,2
872秒,1,内科‐其他,4,2,2,2,3,4,4,4,3,1,5,4,5,5,2,5,1,5,2,4,4,4,4,5,1,1,5,4,1,5,4,1,4,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,4,3,3,4,4,3,3,3,2,2,2,3,2,4,2,2,2,3,2,2,2,1,1,1,2,3,2,1,1,2,1
650秒,1,其他科室‐重症医学科,4,2,2,4,3,4,1,3,4,1,5,5,4,5,4,3,3,5,4,4,4,3,4,5,2,3,5,4,2,5,3,1,5,2,3,3,4,3,5,2,2,2,3,4,4,2,2,2,2,3,3,5,3,2,3,2,3,4,2,1,4,4,4,3,5,3,1,2,1,3,2,4,4,4,4,4,3,3,2,3,4,3,3,4,4,4,2,1,3
583秒,1,妇产科‐妇产科,2,2,1,3,3,3,1,5,4,2,5,5,5,5,2,3,2,4,2,4,4,3,4,4,1,1,5,4,2,4,4,2,4,2,2,2,2,4,4,2,2,2,3,4,3,3,3,2,2,3,2,4,4,4,2,2,2,2,3,3,1,3,1,1,2,3,1,1,1,2,3,2,2,3,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2
498秒,1,其他科室‐重症医学科,2,1,1,2,1,2,2,4,4,2,4,4,4,4,2,3,1,4,4,4,4,2,3,5,1,2,5,3,2,3,3,2,5,2,2,3,2,4,3,1,3,2,2,3,2,3,2,2,4,4,1,2,4,3,3,2,3,1,4,2,1,3,3,1,3,2,3,1,1,3,3,4,2,3,3,3,2,2,2,2,2,2,1,3,2,2,2,2,2
1307秒,1,内科‐其他,5,1,2,4,3,6,2,3,3,2,4,5,5,3,2,4,2,4,3,4,4,3,3,4,2,2,4,2,2,3,3,2,4,2,2,2,2,3,3,2,3,3,3,4,3,2,2,2,3,3,3,4,4,4,3,4,4,4,3,3,2,3,3,4,4,4,4,3,3,3,2,3,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2,1,1
1211秒,1,其他科室‐其他,6,2,2,3,4,6,1,4,4,1,5,5,5,4,2,3,1,5,3,4,4,2,4,4,2,2,4,4,2,4,4,2,4,2,2,2,1,4,4,2,2,4,2,4,3,2,2,2,2,2,2,3,4,2,1,1,1,1,1,1,2,2,2,1,3,3,1,3,1,3,2,3,2,2,2,2,2,2,1,3,1,2,2,2,1,1,1,1,1
1520秒,1,内科‐其他,2,2,2,3,2,3,2,2,4,3,3,5,5,3,3,4,4,5,4,4,4,5,4,4,3,2,4,2,4,4,3,4,4,2,4,3,2,4,2,2,3,4,2,5,4,1,2,2,4,1,4,4,4,4,5,4,4,4,5,4,2,5,5,5,5,5,3,5,2,5,5,5,5,3,3,4,3,2,2,1,4,4,2,5,5,3,4,4,4
485秒,1,外科‐其他,2,2,2,3,2,3,4,4,5,2,4,5,5,4,4,4,4,5,2,5,5,2,3,5,1,1,5,5,3,5,4,2,4,3,1,1,2,4,1,2,1,1,1,5,3,2,1,4,2,5,2,2,2,2,5,3,4,5,5,1,1,5,5,3,3,5,2,3,3,5,1,4,2,1,1,1,2,2,3,5,4,4,5,4,4,1,3,1,3
679秒,1,内科‐内分泌科,3,2,2,3,3,4,1,4,4,2,4,5,4,5,4,4,4,5,4,4,4,3,4,4,1,1,4,4,2,4,4,2,4,2,3,3,3,3,2,3,3,2,4,4,2,3,2,4,2,2,2,3,3,3,5,3,3,3,4,2,2,3,3,4,5,5,2,2,1,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,2,2,2
345秒,1,内科‐内分泌科,2,2,2,3,2,3,1,4,4,1,4,5,5,5,3,4,1,5,4,4,4,2,4,5,1,3,4,4,4,5,4,1,5,3,3,3,1,4,4,3,1,3,1,3,2,3,1,2,3,3,1,3,3,3,3,3,3,3,3,1,1,3,2,3,3,3,1,1,1,2,2,2,2,3,2,2,1,1,1,3,1,2,2,1,1,1,1,1,1
